,geo_id,county_name,military_count,total_military_area_m,pct_military
443,48439,Tarrant County,4,9734830.779826853,0.004158817747515981
444,48441,Taylor County,1,25038.24345196486,1.0515901609186678e-05
445,48451,Tom Green County,1,4369791.417946035,0.0010951739889767816
446,48453,Travis County,3,1732919.7488554928,0.0006527480528710314
447,48465,Val Verde County,1,16549699.227013713,0.001976655609722466
448,48485,Wichita County,1,18142684.129630953,0.011068657905355241
449,49011,Davis County,1,25202608.13069175,0.015318348011660592
450,49015,Emery County,1,1241.9593055480932,1.0722381026710432e-07
451,49019,Grand County,1,10267021.356335128,0.0010758362655163718
452,49023,Juab County,1,8305.0852815337,9.415101330288475e-07
453,49035,Salt Lake County,3,33059809.021164905,0.015842866470003117
454,49045,Tooele County,4,5743402097.252059,0.3043556608666379
455,49049,Utah County,1,67278305.7865048,0.012114128126417158
456,49053,Washington County,1,278552.32892290223,4.424830255983642e-05
457,49057,Weber County,1,1640196.0045375258,0.0009596593278315455
458,50007,Chittenden County,4,48739415.260122485,0.030319915763206702
459,50015,Lamoille County,1,27.000120434105714,2.2362408535610087e-08
460,50025,Windham County,1,194134.49594808117,9.385095368295191e-05
461,51001,Accomack County,1,26199075.89374947,0.007721539523961743
462,51003,Albemarle County,1,301897.6660742509,0.00016056359461514297
463,51013,Arlington County,5,4611739.627330532,0.06821438598252286
464,51025,Brunswick County,1,26326155.302518502,0.017845691059444457
465,51033,Caroline County,1,301326128.0313225,0.21665832237351906
466,51041,Chesterfield County,1,2317261.9463581494,0.0020473372627244305
467,51053,Dinwiddie County,1,53082688.60757792,0.04040110829852733
468,51057,Essex County,1,616750.9705625586,0.0008319830947053031
469,51059,Fairfax County,1,33679390.4294367,0.03199169298405666
470,51061,Fauquier County,1,13832990.754009282,0.008195085946879283
471,51087,Henrico County,1,368238.52428166213,0.000580757133836447
472,51095,James City County,2,3909101.2924254416,0.008428598147844926
473,51099,King George County,2,17414734.282678828,0.03580911790995902
474,51111,Lunenburg County,1,52097.50430468672,4.65222182819144e-05
475,51121,Montgomery County,1,9322174.049331138,0.009246249226606645
476,51135,Nottoway County,1,86887623.38461153,0.1061464726460881
477,51149,Prince George County,1,22866130.947670978,0.03132443491179641
478,51153,Prince William County,2,93362902.29806468,0.10382587659985401
479,51155,Pulaski County,1,6981504.621831635,0.008182201651752595
480,51179,Stafford County,2,132099655.5107366,0.18212473001267723
481,51199,York County,3,47646546.873461105,0.08557039901562884
482,51510,Alexandria City,1,75303.00594707475,0.0018943512591254705
483,51550,Chesapeake City,3,23142958.541952208,0.025461261037413113
484,51650,Hampton City,2,12834628.841752088,0.036363825077004676
485,51670,Hopewell City,1,16683.395220281356,0.0005948623974303746
486,51700,Newport News City,2,32122136.92836875,0.10367677758045937
487,51710,Norfolk City,8,20433573.1713084,0.08183806376394778
488,51730,Petersburg City,1,48052.542574436,0.000808646651563213
489,51740,Portsmouth City,5,5813193.51358576,0.04808007361306052
490,51810,Virginia Beach City,4,45658508.17864947,0.03543495128075638
491,53025,Grant County,1,143431.0902396179,1.983882976963556e-05
492,53029,Island County,3,33565481.8125781,0.02505139187467332
493,53031,Jefferson County,1,11987387.821952092,0.002115436432966778
494,53035,Kitsap County,6,35183523.58857099,0.02400793208518577
495,53037,Kittitas County,1,669921880.9449309,0.11086896590040593
496,53051,Pend Oreille County,1,304393.23032031313,8.244616000469614e-05
497,53053,Pierce County,1,294774162.06508595,0.06303711582641114
498,53061,Snohomish County,3,20597546.315589618,0.003621882585195169
499,53063,Spokane County,2,17479160.789009467,0.0037893337482484283
500,53067,Thurston County,1,75012770.39117987,0.037415003863552405
501,53077,Yakima County,1,653874717.3390812,0.05857032882832614
502,54003,Berkeley County,1,1259051.3289384025,0.001511860520099247
503,54033,Harrison County,1,1740363.1450145335,0.001613276921325884
504,54035,Jackson County,1,1458874.6977740703,0.0011943167104928611
505,54039,Kanawha County,1,499775.07668957737,0.00021181026931496887
506,54057,Mineral County,1,6118665.195477784,0.007175837357627783
507,54077,Preston County,2,34439518.01372389,0.02041358053518037
508,54083,Randolph County,1,591112.3447823601,0.0002194605731433934
509,54107,Wood County,1,416347.4881963958,0.0004266639660459643
510,55025,Dane County,1,613153.2305299868,0.00019130451343437203
511,55053,Jackson County,1,13207.286810426127,5.096925238225898e-06
512,55057,Juneau County,3,68164416.0179385,0.032686993102486045
513,55079,Milwaukee County,2,777278.7997378225,0.00025229570602984774
514,55081,Monroe County,1,241548662.79435816,0.1027029010715009
515,55141,Wood County,2,53597.714870370066,2.5572001275328413e-05
516,56021,Laramie County,2,24048651.378968384,0.0034549166870653965
517,56031,Platte County,1,319168902.8174244,0.05838039305977023
518,66010,Guam,3,141941079.9287191,0.09604283028458878
519,72005,Aguadilla Municipio,2,1688570.929588597,0.008626349780531157
520,72021,Bayamón Municipio,1,1181532.179461334,0.010237540546131635
521,72031,Carolina Municipio,1,386027.05471819156,0.0024706239622339066
522,72043,Coamo Municipio,1,760174.6790389341,0.0037615459081214546
523,72061,Guaynabo Municipio,1,1842287.5971577046,0.025618304108691384
524,72075,Juana Díaz Municipio,1,3026633.3470592736,0.010900103785129804
525,72123,Salinas Municipio,1,50395220.99557993,0.17050075016170982
526,72133,Santa Isabel Municipio,1,34510.06667639546,0.000173169100140284
527,72147,Vieques Municipio,1,349721.6318186825,0.0005114875643445673
