geo_id,location_factor,est_capex_per_kw,est_total_capex
36063,1.17,10455.119999999999,5018457599.999999
20117,0.99,8846.64,4246387199.9999995
48505,0.95,8489.199999999999,4074815999.9999995
13177,1.02,9114.72,4375065600.0
21019,1.01,9025.36,4332172800.0
27019,1.05,9382.800000000001,4503744000.000001
17083,1.18,10544.48,5061350400.0
51085,1.0,8936.0,4289280000.0
20199,0.99,8846.64,4246387199.9999995
26003,1.035,9248.759999999998,4439404799.999999
48215,0.95,8489.199999999999,4074815999.9999995
26123,1.035,9248.759999999998,4439404799.999999
41049,1.09,9740.240000000002,4675315200.000001
27153,1.05,9382.800000000001,4503744000.000001
05083,1.0,8936.0,4289280000.0
37109,0.99,8846.64,4246387199.9999995
13045,1.02,9114.72,4375065600.0
48413,0.95,8489.199999999999,4074815999.9999995
51167,1.0,8936.0,4289280000.0
37027,0.99,8846.64,4246387199.9999995
16065,1.02,9114.72,4375065600.0
21001,1.01,9025.36,4332172800.0
21077,1.01,9025.36,4332172800.0
21097,1.01,9025.36,4332172800.0
22079,1.02,9114.72,4375065600.0
31111,0.99,8846.64,4246387199.9999995
48067,0.95,8489.199999999999,4074815999.9999995
51840,1.0,8936.0,4289280000.0
37061,0.99,8846.64,4246387199.9999995
27037,1.05,9382.800000000001,4503744000.000001
55001,1.03,9204.08,4417958400.0
38099,1.01,9025.36,4332172800.0
39115,0.99,8846.64,4246387199.9999995
39133,0.99,8846.64,4246387199.9999995
56041,0.99,8846.64,4246387199.9999995
13307,1.02,9114.72,4375065600.0
13135,1.02,9114.72,4375065600.0
55095,1.03,9204.08,4417958400.0
55045,1.03,9204.08,4417958400.0
36079,1.17,10455.119999999999,5018457599.999999
08011,0.98,8757.28,4203494400.0000005
30089,0.99,8846.64,4246387199.9999995
48173,0.95,8489.199999999999,4074815999.9999995
05047,1.0,8936.0,4289280000.0
30037,0.99,8846.64,4246387199.9999995
37101,0.99,8846.64,4246387199.9999995
53005,1.08,9650.880000000001,4632422400.000001
29001,1.065,9516.84,4568083200.0
39043,0.99,8846.64,4246387199.9999995
17183,1.18,10544.48,5061350400.0
29189,1.065,9516.84,4568083200.0
17007,1.18,10544.48,5061350400.0
55025,1.03,9204.08,4417958400.0
48151,0.95,8489.199999999999,4074815999.9999995
22085,1.02,9114.72,4375065600.0
17137,1.18,10544.48,5061350400.0
48093,0.95,8489.199999999999,4074815999.9999995
30053,0.99,8846.64,4246387199.9999995
27021,1.05,9382.800000000001,4503744000.000001
42071,1.085,9695.56,4653868800.0
19013,1.005,8980.679999999998,4310726399.999999
39131,0.99,8846.64,4246387199.9999995
01125,0.99,8846.64,4246387199.9999995
28097,0.97,8667.92,4160601600.0
31099,0.99,8846.64,4246387199.9999995
31087,0.99,8846.64,4246387199.9999995
10003,1.07,9561.52,4589529600.0
51073,1.0,8936.0,4289280000.0
05133,1.0,8936.0,4289280000.0
18017,1.01,9025.36,4332172800.0
16077,1.02,9114.72,4375065600.0
18015,1.01,9025.36,4332172800.0
42101,1.085,9695.56,4653868800.0
56043,0.99,8846.64,4246387199.9999995
36109,1.17,10455.119999999999,5018457599.999999
30105,0.99,8846.64,4246387199.9999995
20203,0.99,8846.64,4246387199.9999995
46023,0.99,8846.64,4246387199.9999995
31027,0.99,8846.64,4246387199.9999995
17111,1.18,10544.48,5061350400.0
30069,0.99,8846.64,4246387199.9999995
53075,1.08,9650.880000000001,4632422400.000001
27147,1.05,9382.800000000001,4503744000.000001
21117,1.01,9025.36,4332172800.0
19037,1.005,8980.679999999998,4310726399.999999
17037,1.18,10544.48,5061350400.0
19081,1.005,8980.679999999998,4310726399.999999
38089,1.01,9025.36,4332172800.0
40019,0.97,8667.92,4160601600.0
21069,1.01,9025.36,4332172800.0
45091,1.02,9114.72,4375065600.0
18001,1.01,9025.36,4332172800.0
28155,0.97,8667.92,4160601600.0
25011,1.15,10276.4,4932672000.0
31031,0.99,8846.64,4246387199.9999995
29029,1.065,9516.84,4568083200.0
51031,1.0,8936.0,4289280000.0
39105,0.99,8846.64,4246387199.9999995
54067,1.01,9025.36,4332172800.0
40053,0.97,8667.92,4160601600.0
50027,1.08,9650.880000000001,4632422400.000001
48455,0.95,8489.199999999999,4074815999.9999995
35001,1.03,9204.08,4417958400.0
13205,1.02,9114.72,4375065600.0
21191,1.01,9025.36,4332172800.0
21215,1.01,9025.36,4332172800.0
30041,0.99,8846.64,4246387199.9999995
31175,0.99,8846.64,4246387199.9999995
48069,0.95,8489.199999999999,4074815999.9999995
24043,1.02,9114.72,4375065600.0
21133,1.01,9025.36,4332172800.0
47119,1.02,9114.72,4375065600.0
56015,0.99,8846.64,4246387199.9999995
55133,1.03,9204.08,4417958400.0
21079,1.01,9025.36,4332172800.0
53065,1.08,9650.880000000001,4632422400.000001
19177,1.005,8980.679999999998,4310726399.999999
31073,0.99,8846.64,4246387199.9999995
12033,0.975,8712.6,4182048000.0
