geo_id,county_name,total_energy_consumption_mwh,,,
37039,Cherokee County,"370,308",,,
26107,Mecosta County,"394,146",,,
21195,Pike County,"976,812",,,
29047,Clay County,"3,297,672",,,
28027,Coahoma County,"369,549",,,
18011,Boone County,"1,098,886",,,
19057,Des Moines County,"685,203",,,
19163,Scott County,"3,050,329",,,
20143,Ottawa County,"82,227",,,
12023,Columbia County,"834,827",,,
12059,Holmes County,"227,805",,,
28047,Harrison County,"3,571,188",,,
72141,Utuado Municipio,"155,550",,,
47011,Bradley County,"1,643,196",,,
27017,Carlton County,"414,716",,,
48315,Marion County,"163,765",,,
36095,Schoharie County,"217,623",,,
40117,Pawnee County,"290,857",,,
36007,Broome County,"1,432,962",,,
48291,Liberty County,"1,713,447",,,
39009,Athens County,"836,553",,,
39081,Jefferson County,"872,270",,,
54083,Randolph County,"529,125",,,
54049,Marion County,"1,057,424",,,
34011,Cumberland County,"1,197,275",,,
6057,Nevada County,"643,077",,,
55031,Douglas County,"518,805",,,
21199,Pulaski County,"1,090,901",,,
27165,Watonwan County,"128,769",,,
16013,Blaine County,"328,496",,,
22053,Jefferson Davis Parish,"708,883",,,
46119,Sully County,"19,200",,,
8031,Denver County,"6,979,245",,,
40029,Coal County,"98,158",,,
30011,Carter County,"18,616",,,
48461,Upton County,"56,111",,,
18051,Gibson County,"489,212",,,
31105,Kimball County,"65,721",,,
17093,Kendall County,"1,461,299",,,
11001,District of Columbia,"10,274,443",,,
8085,Montrose County,"414,184",,,
27171,Wright County,"1,698,140",,,
55059,Kenosha County,"1,977,206",,,
8037,Eagle County,"544,962",,,
6075,San Francisco County,"5,082,337",,,
8113,San Miguel County,"79,103",,,
2020,Anchorage Municipality,"2,364,299",,,
12109,St. Johns County,"3,562,317",,,
28019,Choctaw County,"139,840",,,
29079,Grundy County,"127,027",,,
37025,Cabarrus County,"3,062,159",,,
29225,Webster County,"500,078",,,
45053,Jasper County,"457,014",,,
48043,Brewster County,"159,615",,,
39005,Ashland County,"699,970",,,
31119,Madison County,"652,130",,,
12085,Martin County,"1,880,833",,,
8079,Mineral County,"7,769",,,
13085,Dawson County,"359,177",,,
13167,Johnson County,"127,100",,,
5095,Monroe County,"116,305",,,
51117,Mecklenburg County,"486,784",,,
21233,Webster County,"215,444",,,
40047,Garfield County,"1,161,204",,,
53059,Skamania County,"139,559",,,
26091,Lenawee County,"970,008",,,
5123,St. Francis County,"398,012",,,
13101,Echols County,"50,596",,,
2070,Dillingham Census Area,"40,337",,,
20105,Lincoln County,"42,010",,,
20183,Smith County,"51,061",,,
12065,Jefferson County,"167,237",,,
72041,Cidra Municipio,"218,347",,,
28005,Amite County,"215,208",,,
5097,Montgomery County,"143,633",,,
26025,Calhoun County,"1,311,711",,,
1029,Cleburne County,"262,525",,,
8123,Weld County,"3,426,508",,,
40009,Beckham County,"414,379",,,
6049,Modoc County,"54,838",,,
19153,Polk County,"8,788,243",,,
36085,Richmond County,"3,570,340",,,
39071,Highland County,"573,742",,,
27077,Lake of the Woods County,"43,107",,,
16011,Bingham County,"654,294",,,
72023,Cabo Rojo Municipio,"257,952",,,
72069,Humacao Municipio,"279,691",,,
72077,Juncos Municipio,"202,920",,,
21139,Livingston County,"149,040",,,
13201,Miller County,"82,029",,,
47103,Lincoln County,"520,548",,,
21211,Shelby County,"787,946",,,
31185,York County,"259,803",,,
42001,Adams County,"1,171,330",,,
45005,Allendale County,"133,803",,,
47037,Davidson County,"10,519,451",,,
49047,Uintah County,"365,975",,,
49049,Utah County,"7,243,943",,,
18021,Clay County,"391,124",,,
36047,Kings County,"18,832,013",,,
45007,Anderson County,"3,376,986",,,
56007,Carbon County,"437,623",,,
30093,Silver Bow County,"483,233",,,
17177,Stephenson County,"477,152",,,
26087,Lapeer County,"873,693",,,
22027,Claiborne Parish,"317,558",,,
48449,Titus County,"526,288",,,
54027,Hampshire County,"436,345",,,
37125,Moore County,"1,370,470",,,
20009,Barton County,"365,853",,,
38087,Slope County,"30,027",,,
22083,Richland Parish,"441,761",,,
31071,Garfield County,"34,649",,,
22099,St. Martin Parish,"1,147,173",,,
1119,Sumter County,"217,788",,,
1133,Winston County,"412,648",,,
12117,Seminole County,"5,558,377",,,
28035,Forrest County,"1,321,741",,,
26065,Ingham County,"2,795,936",,,
20177,Shawnee County,"2,525,736",,,
46061,Hanson County,"51,476",,,
27061,Itasca County,"515,960",,,
8073,Lincoln County,"55,090",,,
36053,Madison County,"487,768",,,
36115,Washington County,"447,109",,,
18081,Johnson County,"2,456,388",,,
17057,Fulton County,"362,221",,,
36103,Suffolk County,"11,089,519",,,
18161,Union County,"105,171",,,
29119,McDonald County,"298,510",,,
31157,Scotts Bluff County,"664,529",,,
35047,San Miguel County,"402,597",,,
1081,Lee County,"3,154,151",,,
48367,Parker County,"2,785,982",,,
38021,Dickey County,"194,224",,,
38003,Barnes County,"421,109",,,
27143,Sibley County,"171,509",,,
13293,Upson County,"375,928",,,
6097,Sonoma County,"3,034,238",,,
26033,Chippewa County,"365,016",,,
16019,Bonneville County,"1,782,256",,,
13013,Barrow County,"1,224,110",,,
13183,Long County,"224,784",,,
48271,Kinney County,"53,743",,,
40115,Ottawa County,"566,770",,,
42033,Clearfield County,"860,642",,,
26037,Clinton County,"784,808",,,
72133,Santa Isabel Municipio,"111,718",,,
17135,Montgomery County,"303,239",,,
28003,Alcorn County,"591,644",,,
28071,Lafayette County,"942,986",,,
22043,Grant Parish,"488,464",,,
29005,Atchison County,"68,152",,,
17115,Macon County,"1,080,456",,,
20167,Russell County,"96,017",,,
17155,Putnam County,"60,026",,,
46055,Haakon County,"28,042",,,
47111,Macon County,"370,691",,,
5023,Cleburne County,"418,651",,,
1109,Pike County,"578,859",,,
16003,Adams County,"59,470",,,
25005,Bristol County,"4,141,432",,,
42107,Schuylkill County,"1,580,937",,,
38103,Wells County,"156,177",,,
37045,Cleveland County,"1,307,343",,,
5059,Hot Spring County,"557,617",,,
24021,Frederick County,"2,775,014",,,
17169,Schuyler County,"74,026",,,
6051,Mono County,"83,555",,,
6109,Tuolumne County,"347,292",,,
35013,Doña Ana County,"3,286,718",,,
13081,Crisp County,"281,343",,,
5027,Columbia County,"386,622",,,
38039,Griggs County,"86,864",,,
6095,Solano County,"2,821,102",,,
19043,Clayton County,"301,185",,,
28163,Yazoo County,"472,517",,,
19067,Floyd County,"274,860",,,
21145,McCracken County,"1,119,004",,,
21225,Union County,"228,576",,,
46125,Turner County,"129,418",,,
47029,Cocke County,"533,234",,,
47067,Hancock County,"99,454",,,
47071,Hardin County,"396,954",,,
45067,Marion County,"476,704",,,
72057,Guayama Municipio,"203,453",,,
22117,Washington Parish,"1,005,968",,,
29207,Stoddard County,"369,651",,,
13093,Dooly County,"158,272",,,
27145,Stearns County,"1,840,437",,,
31155,Saunders County,"403,681",,,
27141,Sherburne County,"1,156,823",,,
46035,Davison County,"299,398",,,
47025,Claiborne County,"474,735",,,
48337,Montague County,"333,476",,,
48049,Brown County,"639,821",,,
55101,Racine County,"2,307,441",,,
55115,Shawano County,"481,126",,,
19009,Audubon County,"99,214",,,
48207,Haskell County,"91,055",,,
40083,Logan County,"908,616",,,
36065,Oneida County,"1,663,619",,,
8065,Lake County,"72,576",,,
40121,Pittsburg County,"812,776",,,
54017,Doddridge County,"149,039",,,
54105,Wirt County,"98,946",,,
33003,Carroll County,"396,243",,,
54095,Tyler County,"157,835",,,
26081,Kent County,"6,486,103",,,
37147,Pitt County,"2,253,690",,,
30009,Carbon County,"144,734",,,
31167,Stanton County,"107,799",,,
13001,Appling County,"253,721",,,
25007,Dukes County,"144,769",,,
38049,McHenry County,"209,993",,,
31179,Wayne County,"175,904",,,
38045,LaMoure County,"161,679",,,
16023,Butte County,"35,412",,,
33007,Coos County,"248,718",,,
38043,Kidder County,"92,869",,,
48273,Kleberg County,"521,046",,,
18127,Porter County,"2,589,874",,,
26009,Antrim County,"230,548",,,
45069,Marlboro County,"433,634",,,
16009,Benewah County,"130,873",,,
17103,Lee County,"365,958",,,
31127,Nemaha County,"128,856",,,
37031,Carteret County,"900,998",,,
20149,Pottawatomie County,"356,944",,,
26075,Jackson County,"1,575,226",,,
48091,Comal County,"3,101,953",,,
25019,Nantucket County,"98,490",,,
45009,Bamberg County,"217,929",,,
48007,Aransas County,"405,699",,,
13019,Berrien County,"249,417",,,
18165,Vermillion County,"229,322",,,
51019,Bedford County,"1,296,850",,,
35033,Mora County,"62,280",,,
31011,Boone County,"99,288",,,
29149,Oregon County,"114,069",,,
47083,Houston County,"122,375",,,
42131,Wyoming County,"291,532",,,
37107,Lenoir County,"718,721",,,
16059,Lemhi County,"109,388",,,
21183,Ohio County,"395,623",,,
31153,Sarpy County,"3,605,266",,,
13071,Colquitt County,"627,826",,,
46117,Stanley County,"44,480",,,
32031,Washoe County,"6,385,594",,,
47073,Hawkins County,"843,806",,,
38011,Bowman County,"117,162",,,
42057,Fulton County,"160,509",,,
22055,Lafayette Parish,"5,444,933",,,
48237,Jack County,"142,698",,,
17175,Stark County,"57,875",,,
40055,Greer County,"102,867",,,
48211,Hemphill County,"57,959",,,
16069,Nez Perce County,"575,569",,,
46129,Walworth County,"80,389",,,
6055,Napa County,"844,293",,,
40033,Cotton County,"103,887",,,
29221,Washington County,"305,233",,,
36011,Cayuga County,"545,205",,,
48417,Shackelford County,"52,835",,,
48407,San Jacinto County,"459,979",,,
13179,Liberty County,"932,555",,,
48349,Navarro County,"872,045",,,
48047,Brooks County,"119,279",,,
47187,Williamson County,"3,874,396",,,
56021,Laramie County,"2,995,695",,,
53003,Asotin County,"259,758",,,
27155,Traverse County,"38,575",,,
17017,Cass County,"139,024",,,
13247,Rockdale County,"1,302,040",,,
42067,Juniata County,"260,798",,,
42083,McKean County,"449,102",,,
40049,Garvin County,"481,128",,,
31021,Burt County,"122,986",,,
35045,San Juan County,"1,772,120",,,
36073,Orleans County,"295,058",,,
22031,De Soto Parish,"588,788",,,
6019,Fresno County,"6,382,115",,,
19095,Iowa County,"291,065",,,
31019,Buffalo County,"914,188",,,
40007,Beaver County,"94,561",,,
19023,Butler County,"252,920",,,
30085,Roosevelt County,"150,199",,,
72017,Barceloneta Municipio,"124,266",,,
51670,Hopewell city,"369,255",,,
17201,Winnebago County,"3,004,364",,,
4007,Gila County,"660,248",,,
24045,Wicomico County,"1,011,722",,,
21043,Carter County,"444,684",,,
37097,Iredell County,"2,544,001",,,
51083,Halifax County,"549,038",,,
37091,Hertford County,"285,831",,,
36057,Montgomery County,"360,129",,,
13123,Gilmer County,"425,592",,,
27135,Roseau County,"175,788",,,
28089,Madison County,"1,880,202",,,
48227,Howard County,"581,610",,,
54099,Wayne County,"739,403",,,
12049,Hardee County,"297,579",,,
39025,Clermont County,"2,802,178",,,
48501,Yoakum County,"129,476",,,
41071,Yamhill County,"1,520,708",,,
19115,Louisa County,"191,009",,,
20049,Elk County,"35,094",,,
39121,Noble County,"188,305",,,
39137,Putnam County,"457,204",,,
48425,Somervell County,"154,054",,,
42075,Lebanon County,"1,590,957",,,
30035,Glacier County,"190,812",,,
32027,Pershing County,"85,716",,,
27087,Mahnomen County,"62,291",,,
34031,Passaic County,"4,065,399",,,
30047,Lake County,"428,212",,,
48261,Kenedy County,"2,839",,,
48033,Borden County,"9,240",,,
29157,Perry County,"243,855",,,
48411,San Saba County,"97,019",,,
40073,Kingfisher County,"283,163",,,
48051,Burleson County,"297,138",,,
36035,Fulton County,"389,563",,,
28133,Sunflower County,"444,952",,,
48247,Jim Hogg County,"81,714",,,
8017,Cheyenne County,"16,547",,,
41005,Clackamas County,"5,946,156",,,
5113,Polk County,"328,141",,,
13193,Macon County,"169,020",,,
18007,Benton County,"128,715",,,
47129,Morgan County,"314,301",,,
46043,Douglas County,"42,604",,,
24047,Worcester County,"505,764",,,
17185,Wabash County,"121,521",,,
18069,Huntington County,"541,886",,,
21209,Scott County,"932,924",,,
19053,Decatur County,"135,360",,,
18169,Wabash County,"461,104",,,
18003,Allen County,"5,800,091",,,
18099,Marshall County,"684,174",,,
31171,Thomas County,"10,308",,,
42077,Lehigh County,"4,157,351",,,
31159,Seward County,"322,919",,,
36015,Chemung County,"591,934",,,
36121,Wyoming County,"295,720",,,
6099,Stanislaus County,"3,465,657",,,
42095,Northampton County,"3,518,907",,,
1103,Morgan County,"2,167,250",,,
21027,Breckinridge County,"337,326",,,
31113,Logan County,"15,866",,,
31121,Merrick County,"140,999",,,
31161,Sheridan County,"94,464",,,
21039,Carlisle County,"79,934",,,
56025,Natrona County,"2,367,486",,,
13321,Worth County,"285,455",,,
18109,Morgan County,"1,070,319",,,
48139,Ellis County,"3,564,620",,,
13229,Pierce County,"269,280",,,
60010,Eastern District,,,,
18053,Grant County,"978,246",,,
12035,Flagler County,"1,471,001",,,
28077,Lawrence County,"203,989",,,
22127,Winn Parish,"304,796",,,
17073,Henry County,"526,073",,,
55087,Outagamie County,"2,263,624",,,
29107,Lafayette County,"420,200",,,
37195,Wilson County,"1,018,772",,,
39117,Morrow County,"463,811",,,
30039,Granite County,"45,995",,,
38031,Foster County,"131,575",,,
5033,Crawford County,"1,019,047",,,
48053,Burnet County,"813,515",,,
29186,Ste. Genevieve County,"236,145",,,
48179,Gray County,"359,483",,,
17109,McDonough County,"295,371",,,
19137,Montgomery County,"181,118",,,
5067,Jackson County,"284,369",,,
48229,Hudspeth County,"55,809",,,
28101,Newton County,"361,867",,,
37163,Sampson County,"772,277",,,
47127,Moore County,"96,275",,,
12103,Pinellas County,"11,165,456",,,
72019,Barranquitas Municipio,"157,711",,,
17065,Hamilton County,"85,397",,,
5105,Perry County,"169,428",,,
20023,Cheyenne County,"37,670",,,
8029,Delta County,"304,640",,,
19185,Wayne County,"114,069",,,
48165,Gaines County,"355,602",,,
1093,Marion County,"512,836",,,
37189,Watauga County,"702,267",,,
51770,Roanoke city,"1,569,525",,,
48317,Martin County,"87,577",,,
48037,Bowie County,"1,546,172",,,
49057,Weber County,"2,779,883",,,
29127,Marion County,"366,469",,,
36045,Jefferson County,"847,904",,,
18097,Marion County,"14,364,555",,,
5017,Chicot County,"175,308",,,
13021,Bibb County,"2,141,147",,,
72059,Guayanilla Municipio,"98,206",,,
72131,San Sebastián Municipio,"214,135",,,
5115,Pope County,"1,065,397",,,
51175,Southampton County,"289,180",,,
48183,Gregg County,"2,107,420",,,
36087,Rockland County,"2,464,554",,,
5089,Marion County,"282,212",,,
51800,Suffolk city,"1,580,593",,,
8041,El Paso County,"7,246,525",,,
29187,St. Francois County,"859,196",,,
48475,Ward County,"191,098",,,
8061,Kiowa County,13836,,,
48487,Wilbarger County,"216,499",,,
41015,Curry County,"326,466",,,
8119,Teller County,"240,782",,,
29049,Clinton County,"270,644",,,
53045,Mason County,"794,554",,,
37127,Nash County,"1,243,956",,,
51199,York County,"1,144,352",,,
16047,Gooding County,"212,253",,,
47167,Tipton County,"904,192",,,
22121,West Baton Rouge Parish,"594,522",,,
29171,Putnam County,"60,492",,,
56039,Teton County,"693,552",,,
55043,Grant County,"615,134",,,
38059,Morton County,"1,275,298",,,
37041,Chowan County,"179,161",,,
37021,Buncombe County,"3,552,942",,,
6063,Plumas County,"123,413",,,
51730,Petersburg city,"533,013",,,
13175,Laurens County,"674,461",,,
36061,New York County,"11,604,265",,,
5007,Benton County,"5,102,781",,,
72071,Isabela Municipio,"233,910",,,
12083,Marion County,"4,602,240",,,
51135,Nottoway County,"251,308",,,
34041,Warren County,"877,460",,,
36021,Columbia County,"447,713",,,
51690,Martinsville city,"216,163",,,
29165,Platte County,"1,418,125",,,
29021,Buchanan County,"1,063,728",,,
1083,Limestone County,"1,934,998",,,
18065,Henry County,"723,913",,,
31143,Polk County,"95,803",,,
39123,Ottawa County,"538,077",,,
27107,Norman County,"74,579",,,
27053,Hennepin County,"14,458,237",,,
42027,Centre County,"1,750,196",,,
48025,Bee County,"524,003",,,
47077,Henderson County,"412,968",,,
19171,Tama County,"299,536",,,
20175,Seward County,"316,258",,,
19135,Monroe County,"133,098",,,
31147,Richardson County,"144,777",,,
17021,Christian County,"362,391",,,
12089,Nassau County,"1,136,573",,,
12133,Washington County,"289,150",,,
13007,Baker County,"40,137",,,
13275,Thomas County,"626,030",,,
21005,Anderson County,"392,058",,,
21185,Oldham County,"1,151,187",,,
13057,Cherokee County,"3,855,756",,,
38065,Oliver County,"71,676",,,
26133,Osceola County,"225,529",,,
47109,McNairy County,"384,981",,,
53001,Adams County,"237,238",,,
29057,Dade County,"97,301",,,
22101,St. Mary Parish,"1,094,364",,,
50007,Chittenden County,"1,436,087",,,
69085,Northern Islands Municipality,,,,
27079,Le Sueur County,"327,769",,,
53017,Douglas County,"496,809",,,
36009,Cattaraugus County,"555,681",,,
55027,Dodge County,"1,040,131",,,
19105,Jones County,"362,692",,,
20007,Barber County,"59,458",,,
29169,Pulaski County,"685,879",,,
47151,Scott County,"324,655",,,
46031,Corson County,"59,522",,,
46053,Gregory County,"60,108",,,
37181,Vance County,"553,871",,,
21033,Caldwell County,"209,592",,,
45011,Barnwell County,"335,167",,,
47039,Decatur County,"170,238",,,
18009,Blackford County,"179,863",,,
1055,Etowah County,"1,798,693",,,
16025,Camas County,"14,369",,,
20155,Reno County,"883,339",,,
40001,Adair County,"367,841",,,
39085,Lake County,"3,081,818",,,
51775,Salem city,"406,389",,,
51121,Montgomery County,"1,586,656",,,
47065,Hamilton County,"5,565,886",,,
35035,Otero County,"1,012,827",,,
35003,Catron County,"52,699",,,
1091,Marengo County,"338,441",,,
56023,Lincoln County,"578,688",,,
29011,Barton County,"150,262",,,
48057,Calhoun County,"342,162",,,
51735,Poquoson city,"198,615",,,
54075,Pocahontas County,"150,486",,,
48077,Clay County,"171,963",,,
51095,James City County,"1,302,481",,,
31101,Keith County,"152,463",,,
31137,Phelps County,"164,569",,,
22019,Calcasieu Parish,"4,446,566",,,
22111,Union Parish,"467,287",,,
40135,Sequoyah County,"735,199",,,
42073,Lawrence County,"937,367",,,
39067,Harrison County,"194,380",,,
37003,Alexander County,"473,888",,,
34009,Cape May County,"756,496",,,
33005,Cheshire County,"613,466",,,
27089,Marshall County,"104,204",,,
51101,King William County,"280,887",,,
8055,Huerfano County,"66,411",,,
48255,Karnes County,"249,024",,,
47023,Chester County,"256,664",,,
17171,Scott County,"52,414",,,
48003,Andrews County,"305,488",,,
39109,Miami County,"1,465,486",,,
31169,Thayer County,"92,684",,,
47033,Crockett County,"208,148",,,
19079,Hamilton County,"264,355",,,
39165,Warren County,"3,320,237",,,
13255,Spalding County,"944,741",,,
34019,Hunterdon County,"1,026,578",,,
29217,Vernon County,"254,427",,,
18121,Parke County,"241,754",,,
19069,Franklin County,"176,365",,,
13035,Butts County,"342,014",,,
8039,Elbert County,"253,405",,,
40145,Wagoner County,"1,606,492",,,
30083,Richland County,"156,974",,,
5003,Ashley County,"326,220",,,
5041,Desha County,"194,263",,,
72147,Vieques Municipio,"45,258",,,
47135,Perry County,"123,489",,,
48147,Fannin County,"595,604",,,
20043,Doniphan County,"107,431",,,
48265,Kerr County,"880,495",,,
12053,Hernando County,"2,401,991",,,
12129,Wakulla County,"384,790",,,
12131,Walton County,"967,130",,,
28017,Chickasaw County,"289,358",,,
29025,Caldwell County,"113,620",,,
12107,Putnam County,"867,601",,,
18025,Crawford County,"155,741",,,
29111,Lewis County,"128,695",,,
31075,Grant County,"13,170",,,
21055,Crittenden County,"149,173",,,
19147,Palo Alto County,"157,774",,,
19159,Ringgold County,"83,114",,,
37151,Randolph County,"1,896,576",,,
24015,Cecil County,"1,014,409",,,
18171,Warren County,"124,907",,,
31077,Greeley County,"40,702",,,
31095,Jefferson County,"132,304",,,
31151,Saline County,"264,040",,,
21119,Knott County,"240,514",,,
19045,Clinton County,"817,091",,,
27063,Jackson County,"114,920",,,
27039,Dodge County,"238,630",,,
27047,Freeborn County,"354,330",,,
6009,Calaveras County,"285,092",,,
25001,Barnstable County,"1,659,641",,,
51119,Middlesex County,"171,410",,,
42065,Jefferson County,"491,513",,,
18089,Lake County,"7,403,880",,,
21075,Fulton County,"107,888",,,
20079,Harvey County,"483,943",,,
30021,Dawson County,"124,241",,,
54091,Taylor County,"314,411",,,
26111,Midland County,"823,444",,,
28119,Quitman County,"107,063",,,
21093,Hardin County,"1,854,705",,,
17081,Jefferson County,"397,781",,,
46057,Hamlin County,"91,978",,,
55069,Lincoln County,"334,347",,,
36033,Franklin County,"348,912",,,
51630,Fredericksburg city,"449,570",,,
46007,Bennett County,"51,206",,,
22115,Vernon Parish,"1,077,801",,,
23019,Penobscot County,"1,244,513",,,
24041,Talbot County,"362,586",,,
13257,Stephens County,"365,195",,,
6065,Riverside County,"15,552,485",,,
5005,Baxter County,"698,808",,,
28007,Attala County,"305,011",,,
19169,Story County,"1,748,094",,,
20011,Bourbon County,"205,070",,,
42031,Clarion County,"415,065",,,
46097,Miner County,"34,422",,,
46073,Jerauld County,"27,187",,,
18031,Decatur County,"392,146",,,
18037,Dubois County,"644,153",,,
51057,Essex County,"170,367",,,
45089,Williamsburg County,"504,000",,,
36031,Essex County,"272,617",,,
19195,Worth County,"130,660",,,
40063,Hughes County,"248,565",,,
51027,Buchanan County,"330,677",,,
51005,Alleghany County,"244,876",,,
28087,Lowndes County,"996,746",,,
18143,Scott County,"359,904",,,
8099,Prowers County,"117,089",,,
48435,Sutton County,"57,405",,,
72121,Sabana Grande Municipio,"124,397",,,
40101,Muskogee County,"1,230,289",,,
19005,Allamakee County,"246,729",,,
48061,Cameron County,"7,143,418",,,
48339,Montgomery County,"11,398,511",,,
8071,Las Animas County,"142,187",,,
48299,Llano County,"356,929",,,
48319,Mason County,"66,326",,,
37043,Clay County,"142,812",,,
36071,Orange County,"2,951,028",,,
36093,Schenectady County,"1,163,812",,,
54059,Mingo County,"447,755",,,
51065,Fluvanna County,"434,347",,,
17097,Lake County,"7,550,089",,,
13195,Madison County,"409,951",,,
5039,Dallas County,"111,958",,,
8057,Jackson County,"13,455",,,
8063,Kit Carson County,"69,190",,,
16073,Owyhee County,"162,610",,,
55141,Wood County,"871,779",,,
36013,Chautauqua County,"916,166",,,
13067,Cobb County,"10,581,910",,,
26041,Delta County,"362,507",,,
5131,Sebastian County,"2,174,448",,,
6087,Santa Cruz County,"1,661,994",,,
13191,McIntosh County,"154,777",,,
13207,Monroe County,"381,425",,,
29069,Dunklin County,"366,829",,,
48483,Wheeler County,"85,528",,,
13117,Forsyth County,"3,663,282",,,
48409,San Patricio County,"1,175,215",,,
28147,Walthall County,"236,580",,,
29137,Monroe County,"110,888",,,
26073,Isabella County,"645,803",,,
48341,Moore County,"361,095",,,
45017,Calhoun County,"228,773",,,
56035,Sublette County,"262,621",,,
29095,Jackson County,"9,192,921",,,
13281,Towns County,"168,608",,,
26149,St. Joseph County,"598,615",,,
17055,Franklin County,"405,298",,,
30033,Garfield County,"13,414",,,
31001,Adams County,"573,826",,,
27109,Olmsted County,"1,881,915",,,
34039,Union County,"4,507,420",,,
72139,Trujillo Alto Municipio,"363,558",,,
1097,Mobile County,"7,178,354",,,
46087,McCook County,"85,208",,,
1057,Fayette County,"285,539",,,
1017,Chambers County,"607,788",,,
37131,Northampton County,"232,678",,,
8081,Moffat County,"129,555",,,
21087,Green County,"184,721",,,
18047,Franklin County,"337,368",,,
37013,Beaufort County,"583,064",,,
72073,Jayuya Municipio,"80,956",,,
38015,Burleigh County,"3,846,506",,,
37159,Rowan County,"1,943,353",,,
26071,Iron County,"113,960",,,
27067,Kandiyohi County,"499,151",,,
21237,Wolfe County,"110,524",,,
48149,Fayette County,"410,672",,,
46081,Lawrence County,"385,611",,,
23029,Washington County,"251,026",,,
48045,Briscoe County,"21,269",,,
26131,Ontonagon County,"57,974",,,
28015,Carroll County,"170,112",,,
38033,Golden Valley County,"70,204",,,
56027,Niobrara County,"73,938",,,
27117,Pipestone County,"107,508",,,
51099,King George County,"426,632",,,
53025,Grant County,"1,180,897",,,
27129,Renville County,"169,443",,,
12001,Alachua County,"3,297,490",,,
13241,Rabun County,"229,348",,,
54097,Upshur County,"450,461",,,
29215,Texas County,"319,025",,,
5119,Pulaski County,"6,724,987",,,
19047,Crawford County,"290,346",,,
16005,Bannock County,"1,232,024",,,
39055,Geauga County,"1,269,046",,,
72035,Cayey Municipio,"229,280",,,
6107,Tulare County,"3,002,138",,,
72015,Arroyo Municipio,"88,063",,,
72125,San Germán Municipio,"174,302",,,
36117,Wayne County,"662,442",,,
51163,Rockbridge County,"363,528",,,
38095,Towner County,"84,849",,,
42045,Delaware County,"6,354,306",,,
36063,Niagara County,"1,533,013",,,
20117,Marshall County,"142,240",,,
48505,Zapata County,"234,274",,,
13177,Lee County,"446,154",,,
21019,Boyd County,"803,266",,,
27019,Carver County,"1,262,496",,,
31037,Colfax County,"194,577",,,
45025,Chesterfield County,"703,414",,,
17083,Jersey County,"229,255",,,
51085,Hanover County,"1,811,593",,,
20199,Wallace County,"21,759",,,
26003,Alger County,"87,694",,,
5049,Fulton County,"203,395",,,
48215,Hidalgo County,"14,924,407",,,
37155,Robeson County,"1,515,035",,,
26123,Newaygo County,"488,640",,,
41049,Morrow County,"168,109",,,
27153,Todd County,"288,231",,,
5083,Logan County,"358,856",,,
37109,Lincoln County,"1,208,971",,,
5091,Miller County,"722,379",,,
12095,Orange County,"16,865,644",,,
8111,San Juan County,"6,830",,,
16041,Franklin County,"193,178",,,
13045,Carroll County,"1,707,906",,,
20161,Riley County,"1,011,945",,,
48413,Schleicher County,"42,789",,,
51167,Russell County,"415,965",,,
37027,Caldwell County,"1,045,303",,,
16065,Madison County,"701,625",,,
18173,Warrick County,"965,845",,,
21001,Adair County,"312,240",,,
21077,Gallatin County,"144,149",,,
21097,Harrison County,"309,886",,,
22079,Rapides Parish,"2,793,992",,,
31111,Lincoln County,"640,262",,,
48067,Cass County,"482,020",,,
47079,Henry County,"479,785",,,
51840,Winchester city,"452,249",,,
37061,Duplin County,"647,191",,,
37087,Haywood County,"801,197",,,
27037,Dakota County,"5,086,757",,,
41025,Harney County,"104,738",,,
72095,Maunabo Municipio,"58,226",,,
55001,Adams County,"241,588",,,
27095,Mille Lacs County,"302,871",,,
38099,Walsh County,"411,888",,,
39115,Morgan County,"185,500",,,
39133,Portage County,"2,150,036",,,
56041,Uinta County,"610,126",,,
32013,Humboldt County,"221,335",,,
13307,Webster County,"32,515",,,
13169,Jones County,"387,895",,,
13135,Gwinnett County,"13,370,129",,,
55095,Polk County,"527,900",,,
55045,Green County,"437,085",,,
72107,Orocovis Municipio,"117,050",,,
36079,Putnam County,"712,748",,,
51700,Newport News city,"2,956,379",,,
8011,Bent County,"57,350",,,
40065,Jackson County,"462,791",,,
30089,Sanders County,"169,712",,,
48173,Glasscock County,"20,513",,,
5047,Franklin County,"289,103",,,
30037,Golden Valley County,"11,316",,,
37101,Johnston County,"3,048,926",,,
6085,Santa Clara County,"11,761,923",,,
45019,Charleston County,"6,755,856",,,
53005,Benton County,"2,480,326",,,
29001,Adair County,"325,093",,,
39043,Erie County,"990,323",,,
17183,Vermilion County,"770,148",,,
29189,St. Louis County,"12,706,774",,,
17007,Boone County,"570,577",,,
6103,Tehama County,"410,171",,,
55025,Dane County,"6,694,520",,,
48151,Fisher County,"62,495",,,
22085,Sabine Parish,"491,561",,,
17137,Morgan County,"353,352",,,
22067,Morehouse Parish,"567,897",,,
21029,Bullitt County,"1,390,026",,,
1047,Dallas County,"683,304",,,
48093,Comanche County,"227,470",,,
30053,Lincoln County,"271,500",,,
72129,San Lorenzo Municipio,"205,815",,,
72135,Toa Alta Municipio,"359,374",,,
27021,Cass County,"343,258",,,
8007,Archuleta County,"129,819",,,
16063,Lincoln County,"71,347",,,
42071,Lancaster County,"6,149,342",,,
55057,Juneau County,"313,340",,,
