geo_id,county_name,named_wetlands,wetland_count
48345,Motley County,[],12
48347,Nacogdoches County,[],18
48349,Navarro County,[],1
48351,Newton County,['Mayhaw Marsh'],1
48355,Nueces County,['Oso Creek Wetland Demonstration Project'],15
48361,Orange County,[],31
48365,Panola County,[],1
48367,Parker County,[],2
48373,Polk County,[],1
48375,Potter County,"['Amarillo Lake', 'T-Anchor Lake']",2
48381,Randall County,[],6
48387,Red River County,[],5
48391,Refugio County,[],20
48393,Roberts County,[],2
48397,Rockwall County,[],4
48401,Rusk County,"['County Lake', 'Round Pond']",18
48405,San Augustine County,[],1
48407,San Jacinto County,[],3
48409,San Patricio County,['Dagger Island'],3
48419,Shelby County,[],2
48423,Smith County,[],32
48439,Tarrant County,[],23
48441,Taylor County,[],2
48453,Travis County,"['Blowing Sink', 'Great Northern Reservoir']",55
48457,Tyler County,[],5
48459,Upshur County,[],29
48467,Van Zandt County,[],1
48469,Victoria County,[],4
48471,Walker County,[],2
48479,Webb County,[],8
48481,Wharton County,[],2
48483,Wheeler County,[],1
48485,Wichita County,['Old Electra City Lake'],2
48487,Wilbarger County,[],3
48491,Williamson County,[],15
48493,Wilson County,['Grass Ponds'],5
48497,Wise County,[],3
48499,Wood County,"[""Grandpa's Pond"", 'Warren Swamp', 'Floating Glade']",42
48503,Young County,[],9
48505,Zapata County,[],1
49001,Beaver County,[],8
49003,Box Elder County,"['West Marsh', 'The Meadows', 'Widgeon Marsh', 'Pintail Marsh', 'Crocker Marsh']",105
49005,Cache County,"['Selman Reservoir', 'Mud Flat']",91
49007,Carbon County,[],3
49009,Daggett County,[],3
49011,Davis County,[],96
49013,Duchesne County,['Brinton Meadow'],13
49015,Emery County,[],3
49017,Garfield County,[],18
49021,Iron County,[],6
49023,Juab County,[],5
49025,Kane County,[],3
49027,Millard County,[],5
49029,Morgan County,[],29
49031,Piute County,['Little Meadows'],2
49033,Rich County,[],5
49035,Salt Lake County,['Pond Park'],267
49037,San Juan County,[],4
49039,Sanpete County,[],7
49041,Sevier County,"['Little Crater Lake', 'Crater Lake']",28
49043,Summit County,"[""Reid's Meadow"", 'Ball and Moore Reservoir', 'Broadbent Meadow', 'China Meadows']",326
49047,Uintah County,['Hog Island'],99
49049,Utah County,['Hidden Pond'],140
49051,Wasatch County,['Silver Meadow'],39
49053,Washington County,[],25
49055,Wayne County,"['Grass Lake', 'Bicknell Bottoms']",5
49057,Weber County,['Blackbird Pond'],282
50001,Addison County,['Cedar Swamp'],86
50003,Bennington County,"['Bear Swamp', 'Yaw Pond', 'Castle Meadow']",391
50005,Caledonia County,"['The ""Calf Pasture""', 'Kirby Pond']",78
50007,Chittenden County,['Delta Island'],262
50009,Essex County,[],341
50011,Franklin County,"['Marshland', 'Mill Pond']",184
50013,Grand Isle County,['The Marsh'],90
50015,Lamoille County,['Mud Pond'],88
50017,Orange County,"['Zebedee Wetland', 'Conant Swamp', 'Gillette Swamp']",47
50019,Orleans County,"['Mud Pond', 'Underpass Pond']",126
50021,Rutland County,"['Cranberry Swamp', 'Loves Marsh', 'Walker Swamp', 'Sugar Hollow Pond', 'Elbow Swamp', 'Lost Pond', 'Black Swamp', 'Beaver Pond']",174
50023,Washington County,"['Goose Pond', 'Bear Swamp', 'Smith Pond', 'Marfell Swamp']",73
50025,Windham County,"['Shep Meadow', 'Atherton Meadow']",640
50027,Windsor County,"['Lower Hurricane Reservoir', 'Schmidt Bog']",100
51025,Brunswick County,[],57
51035,Carroll County,[],2
51037,Charlotte County,[],24
51053,Dinwiddie County,[],10
51063,Floyd County,[],3
51081,Greensville County,[],291
51083,Halifax County,[],88
51089,Henry County,[],4
51093,Isle of Wight County,[],289
51105,Lee County,[],2
51111,Lunenburg County,[],15
51117,Mecklenburg County,[],50
51135,Nottoway County,[],3
51141,Patrick County,[],2
51143,Pittsylvania County,[],120
51149,Prince George County,[],2
51167,Russell County,[],1
51173,Smyth County,[],1
51175,Southampton County,['Lightwood Swamp'],921
51181,Surry County,[],11
51183,Sussex County,"['Galley Swamp', 'Mush Pond Swamp', 'Mussel Swamp']",785
51191,Washington County,[],2
51197,Wythe County,[],7
51520,Bristol city,[],1
51550,Chesapeake city,[],67
51590,Danville city,"[""Angler's Park Wetlands""]",1
51595,Emporia city,[],1
51620,Franklin city,[],1
51650,Hampton city,[],1
51710,Norfolk city,[],12
51740,Portsmouth city,[],62
51800,Suffolk city,"['Moss Swamp', 'Daughtrey Pocoson']",157
51810,Virginia Beach city,['Shell Island'],48
53001,Adams County,['Deep Lake'],9
53003,Asotin County,[],6
53005,Benton County,[],100
53007,Chelan County,"['Mad Meadow', 'East Blue Creek Meadow', 'Cow Creek Meadows']",51
53009,Clallam County,"['Bogachiel Park', 'Big Boy Pond']",23
53011,Clark County,"['Parcel 1A Wetland', 'Stormwater Bio-filtration System', 'Salmon Creek Greenway', 'Water Quality Filter', 'Mimsi Marsh', 'Rain Garden', 'Clark County Runoff Shed', 'Padden Parkway at Andresen Road Stormwater Facility', 'Gaddis Wetland Natural Area', 'Stormwater Facility', 'Pintail Marsh', 'Sora Marsh', 'Teal Marsh', 'Middle Lake', 'Ruddy Lake', 'Schwartz Lake', 'South Quigley Lake', 'North Quigley Lake', 'North Man Trap Lake', 'South East Lake', 'Tree Lake', 'West Lake', 'Millet Lake', 'Patterson Swale', 'Campen Creek Wetland - Kerr Acquisition']",285
53013,Columbia County,[],1
53015,Cowlitz County,"['Grass Lake', 'McBride Lake']",69
53017,Douglas County,[],8
53019,Ferry County,['Finley Meadows'],58
53021,Franklin County,[],65
53023,Garfield County,[],2
53025,Grant County,['Meadow Lake'],92
53027,Grays Harbor County,['Moores Lake'],147
53029,Island County,"['Double Bluff', 'DeDuck Harbor', 'Beaver Marsh']",32
53031,Jefferson County,"['Larson Lake', 'Buckmans Lake', 'Winona Wetlands', 'Levinski Wetland', 'Happy Valley', 'Froggy Bottoms']",94
53033,King County,"['Mooney Swamp', 'M Street Marsh', 'Shadow Lake Bog', 'Cranberry Slough', 'Olallie Meadow', 'Duwamish River', 'Salmon Pond', 'Chinook Wind', 'Webster Street Detention Pond', 'Southwest Yard Habitat Project', 'Cattail Marsh', 'Taylor Creek Headwaters', 'North Wetland', 'Wallace Pond', 'Long Marsh', 'Shy Bear Marsh', 'Klondike Marsh', 'Tibbetts Marsh', 'Utah Wetlands', '24th Avenue Northwest Street End', 'Montlake Waterfront Park', 'Marsh Island', 'Duck Bay', 'Broken Island', 'Birch Island', 'Number 2 Island', 'Beaver Pond', 'Forest Park Wetland', 'Wetlands West', 'Wetlands Central', 'Wetlands East', 'Hazen Hills Creek', 'North Creek Wetland', 'Woodland Wetlands', 'Oxbow Wetland', 'Metcalf Marsh', 'Harts Swamp', 'Alturas Lake']",908
53035,Kitsap County,"['Wildwood Lake', 'Mace Lake', ""Charlie's Bog"", 'Cattail Marsh', 'Reitan Road Public Road End', 'South Beaver Pond']",556
53037,Kittitas County,"['Milk Pond', 'Devils Slide Lake', 'Lily Pond Lake', 'Big Lake', 'Delate Meadow', 'Spinola Meadow', 'Upper Naneum Meadow']",52
53039,Klickitat County,"['Carp Lake', 'Pretty Swamp']",10
53041,Lewis County,"['Miller Swamp', 'Frog Heaven', 'Mosquito Lake']",220
53043,Lincoln County,[],160
53045,Mason County,"['Cranberry Marsh', 'Morrow Lake', 'Mud Lakes', 'Catfish Lake', 'Boundary Lakes', 'Keene Lake', 'Deer Meadow', 'Lilliwaup Swamp', 'Mint Marsh', 'The Peat Bog', 'Long Marsh']",808
53047,Okanogan County,"['Lamotte Pond', 'Brown Meadows', 'Long Swamp', 'Snowshoe Meadow', 'Myers Creek Fen']",160
53049,Pacific County,[],128
53051,Pend Oreille County,"['Rufus Meadows', 'Granite Meadows', 'Ridge Lake', 'Sema Meadows']",149
53053,Pierce County,"['Lake Sellers', 'Shannon Marsh', 'Wright Marsh', 'Kennedy Marsh', 'Edmond Marsh', 'MacKay Marsh', 'Hanner Marsh', 'Elliot Marsh', 'Park Marsh', 'Apple Flats', 'Lynn Lake', 'Crawford Marsh', 'Lost Lake', 'Leach Creek Holding Basin', 'Winchester Swamp', 'National Mill Pond', 'Longmire Meadow Springs', 'Elysian Fields', 'Stony Lake', 'Westward Duryea Marsh', 'Far Duryea Marsh', 'Gog-Le-Hi-Te II', 'Gog-Le-Hi-Te I', 'Pickhandle Basin', 'Bullion Basin']",422
53055,San Juan County,"[""Nell's Marsh"", 'Beaverton Marsh', 'Fragile salt marsh habitat', 'Lower Marsh']",452
53057,Skagit County,"['Telegraph Slough', 'Stella Swamp', 'Little Beaver Pond', '32nd Street Swamp', 'Happy Valley Protected Marshland', 'Beaver Swamp', 'Marsh Muir', 'Minkler Lake']",499
53059,Skamania County,"['Carpenter Meadow', 'Wapiti Meadow', 'Spencer Meadow', 'Snyder Pasture', 'Bear Meadow', 'South Mosquito Meadow', 'North Mosquito Meadow', 'Cedar Swamp', 'Stadleman Swamp']",81
53061,Snohomish County,"['Chase Lake Bog', 'Trestle Swamp', 'Swamp Creek', 'Narbeck Wetlands & Bird Sanctuary', 'Batt Slough', 'Wetlands', 'Maulsby Marsh', 'Priest Point Marsh', 'Blind Slough', 'Qwuloolt Estuary']",647
53063,Spokane County,"['Stubblefield Lake', 'Moreland Meadow', 'Turtle Hole', 'Big Swamp', 'Wetland ( PEM1C / PSS1F) #6', 'Wetland (PEM1C) #3', 'Muskrat Lake', 'Froggy Pond']",1862
53065,Stevens County,"['McDowell Lake Marsh', 'Dry Lake']",116
53067,Thurston County,['Parsnip Swamp'],527
53069,Wahkiakum County,[],6
53071,Walla Walla County,"['West Woodland Pond', 'East Woodland Pond', 'East Millet Pond', 'Cottonwood Pond']",10
53073,Whatcom County,"[""Alicia's Pond"", ""Beaver's Pond"", 'Falls Marsh', 'Frost Marsh', 'Athearns Ponds', ""Scudder's Pond"", 'Beaver Pond', 'Bug Lake', 'Green Lake']",138
53075,Whitman County,['Wurgler Marsh'],59
53077,Yakima County,"['Holdaway Meadow', 'Huckleberry Swamp', 'Minnie Meadow', 'Fish Lake', 'Sleepy Park Meadow', 'Long Lake', 'Mal Lake', 'Ty Lake', 'Lynne Lake', 'Boundary Lake', 'Angel Lake', 'Mud Lake']",43
55011,Buffalo County,['Bear Creek Swamp'],286
55017,Chippewa County,[],17
55023,Crawford County,[],1
55033,Dunn County,[],536
55035,Eau Claire County,[],30
55063,La Crosse County,[],39
55091,Pepin County,[],24
55093,Pierce County,['Pine Creek Fishery Area'],34
55109,St. Croix County,['St. Croix County Waterfowl Production Area'],11
55121,Trempealeau County,[],33
55123,Vernon County,[],3
56001,Albany County,[],28
56003,Big Horn County,['Red Spires Reservoir'],192
56005,Campbell County,[],7
56007,Carbon County,[],251
56011,Crook County,[],4
56013,Fremont County,"['Lizard Head Meadow', 'The Meadows']",615
56015,Goshen County,['Gross Reservoir'],7
56019,Johnson County,[],97
56021,Laramie County,[],1
56023,Lincoln County,"['Forgen Slough', 'Lunch Creek Meadows', 'Roosevelt Meadows']",127
56025,Natrona County,[],6
56029,Park County,['Bath Lake'],571
56033,Sheridan County,[],20
56035,Sublette County,"['North Piney Meadows', 'Elizabeth Lake', 'Bluff Park']",47
56037,Sweetwater County,[],6
56039,Teton County,[],341
56043,Washakie County,[],1
