object_id,line_id,line_type,status,owner,voltage_kv,voltage_class,inferred,substation_1,substation_2,naics_desc,shape_length
690,141666,AC; OVERHEAD,IN SERVICE,"DUKE ENERGY FLORIDA, INC",230,220-287,N,TAP143144,TAP143145,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,192.91003081897
691,141680,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,115,100-161,Y,UNKNOWN140783,UNKNOWN140791,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,8869.25077898778
693,141667,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,345,345,N,PALISADES,ROOSEVELT,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,101150.529404509
694,142083,AC; OVERHEAD,IN SERVICE,PENNSYLVANIA ELECTRIC CO,115,100-161,Y,UNKNOWN124308,TAP146720,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,343.811586429419
697,141670,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,138,100-161,Y,UNKNOWN113716,TAP137131,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,1805.74881396439
698,141732,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,138,100-161,Y,UNKNOWN115750,UNKNOWN115753,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,30956.0613897661
699,141673,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,161,100-161,Y,UNKNOWN118391,UNKNOWN118393,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,3254.05882214926
702,138872,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,138,100-161,Y,UNKNOWN112468,UNKNOWN115750,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,9766.20009763229
704,141684,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,100,100-161,Y,UNKNOWN114921,TAP147799,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,6436.54043412123
305,141176,AC; OVERHEAD,IN SERVICE,MIDWEST ENERGY INC,115,100-161,N,UNKNOWN119578,TAP140579,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,35.063641396831
464,141367,AC; OVERHEAD,IN SERVICE,WHEAT BELT PUBLIC POWER DIST,230,220-287,Y,UNKNOWN202159,UNKNOWN202177,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,9054.82493535953
10,140818,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,138,100-161,Y,UNKNOWN113712,TAP137253,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,107.214792082104
11,140833,AC; OVERHEAD,IN SERVICE,ENTERGY MISSISSIPPI INC,115,100-161,Y,UNKNOWN110163,TAP142760,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,7448.18820642448
12,140851,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,161,100-161,Y,UNKNOWN117111,HAWTHORNE,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,970.744875032288
13,140823,AC; OVERHEAD,IN SERVICE,ENTERGY MISSISSIPPI INC,115,100-161,Y,TAP146080,NORTHWEST JACKSON,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,3278.00594728207
15,140824,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,138,100-161,Y,UNKNOWN113813,TAP148666,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,17962.4226028563
16,140825,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,345,345,Y,ST FRANCIS ENERGY FACILITY,TAP154742,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,9189.71676492387
18,140827,AC; OVERHEAD,IN SERVICE,ALABAMA POWER CO,115,100-161,Y,TAP142649,TAP142650,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,3717.06554561932
19,140829,AC; OVERHEAD,IN SERVICE,PROGRESS ENERGY CAROLINAS INC,230,220-287,Y,UNKNOWN114377,TAP148337,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,1200.7772438606
20,140830,AC; OVERHEAD,IN SERVICE,"DUKE ENERGY CAROLINAS, LLC",100,100-161,Y,UNKNOWN114019,TAP154445,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,2536.32694312349
21,140832,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,161,100-161,Y,UNKNOWN117407,UNKNOWN121499,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,9498.17927482395
22,140835,AC; OVERHEAD,IN SERVICE,"PIONEER ELECTRIC COOP, INC - (KS)",115,100-161,N,TAP140591,HOLCOMB,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,11273.1489636953
25,164225,AC; OVERHEAD,IN SERVICE,ALABAMA POWER CO,115,100-161,Y,UNKNOWN109170,UNKNOWN162133,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,960.848544137044
26,164226,AC; OVERHEAD,IN SERVICE,ALABAMA POWER CO,115,100-161,Y,UNKNOWN109170,UNKNOWN157853,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,530.270477302602
29,140852,AC; OVERHEAD,IN SERVICE,PUBLIC SERVICE CO OF NH,115,100-161,Y,UNKNOWN132815,TAP136051,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,42968.7635192114
30,140839,AC; OVERHEAD,IN SERVICE,CENTRAL MAINE POWER CO,345,345,N,SURROWIEC,MAINE YANKEE,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,66571.6912824838
31,140840,AC; OVERHEAD,IN SERVICE,ENTERGY ARKANSAS INC,115,100-161,Y,UNKNOWN121326,TAP149968,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,7349.72515984256
33,164227,AC; OVERHEAD,IN SERVICE,ALABAMA POWER CO,115,100-161,Y,UNKNOWN157853,UNKNOWN158134,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,70.9295117917207
34,140843,AC; OVERHEAD,IN SERVICE,DUKE ENERGY PROGRESS - (NC),115,100-161,Y,UNKNOWN142327,TAP150545,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,44.2430913422456
35,140844,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,230,220-287,Y,WINDERMERE,SOUTHWOOD,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,2788.45048061249
36,140845,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,115,100-161,Y,UNKNOWN131137,WATERTOWN,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,12443.0758884287
37,140846,AC; OVERHEAD,IN SERVICE,TENNESSEE VALLEY AUTHORITY,161,100-161,N,YOUNGCANE,BLAIRSVILLE,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,17307.2304887042
38,140847,AC; OVERHEAD,IN SERVICE,ENTERGY ARKANSAS INC,161,100-161,Y,UNKNOWN108139,UNKNOWN108142,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,10780.0517853066
705,141685,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,138,100-161,Y,UNKNOWN121983,TAP138211,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,7797.80205458376
706,141687,AC; OVERHEAD,IN SERVICE,NEW YORK STATE ELEC & GAS CORP,115,100-161,Y,LOCKPORT,TAP140486,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,24702.6994161191
708,141691,AC; OVERHEAD,IN SERVICE,GEORGIA POWER CO,230,220-287,Y,UNKNOWN111514,UNKNOWN111515,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,458.201399172732
709,141694,AC; OVERHEAD,NOT AVAILABLE,DUQUESNE LIGHT CO,138,100-161,Y,BRUNOT ISLAND,NOT AVAILABLE,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,226.39313076121
710,141725,AC; OVERHEAD,IN SERVICE,TENNESSEE VALLEY AUTHORITY,161,100-161,Y,BELLEFONTE,UNKNOWN111054,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,977.798964686685
711,141682,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,230,220-287,N,AQUASCO,CHALK POINT,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,8797.87046443751
715,141698,AC; OVERHEAD,IN SERVICE,KCP&L GREATER MISSOURI OPERATIONS CO.,161,100-161,Y,KANSAS CITY INTERNATIONAL,UNKNOWN117461,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,4984.21426303733
716,141700,AC; OVERHEAD,IN SERVICE,"DUKE ENERGY INDIANA, LLC",345,345,Y,QUALITECH,AMO,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,30504.4781857949
718,141702,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,230,220-287,Y,TAP148002,WAKE,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,430.036015929754
719,141703,AC; OVERHEAD,IN SERVICE,MONONGAHELA POWER CO,138,100-161,Y,UNKNOWN151841,TAP151842,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,417.298494000429
720,144120,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,138,100-161,Y,UNKNOWN112468,SCOTT,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,6317.1585598426
721,141706,AC; OVERHEAD,IN SERVICE,TENNESSEE VALLEY AUTHORITY,161,100-161,Y,WIDOWS CREEK,TAP152970,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,8982.98235650242
724,141704,AC; OVERHEAD,IN SERVICE,MISSISSIPPI POWER CO,115,100-161,Y,TAP144788,TAP144810,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,468.048542068645
727,141715,AC; OVERHEAD,IN SERVICE,"DUKE ENERGY CAROLINAS, LLC",100,100-161,Y,UNKNOWN114415,UNKNOWN114417,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,8110.86888741662
728,141716,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,138,100-161,Y,UNKNOWN124693,TAP138210,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,269.037946888894
729,141717,AC; OVERHEAD,IN SERVICE,PROGRESS ENERGY CAROLINAS INC,115,100-161,Y,TAP147214,FAYETTEVILLE,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,16172.7569796538
734,141723,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,138,100-161,Y,UNKNOWN120108,DADE,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,199.255607326439
735,141730,AC; OVERHEAD,IN SERVICE,NIAGARA MOHAWK POWER CORP.,115,100-161,Y,UNKNOWN125566,TAP141068,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,290.424445521491
737,141735,AC; OVERHEAD,IN SERVICE,WESTAR ENERGY INC,115,100-161,N,UNKNOWN118070,UNKNOWN118091,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,13380.3970574936
738,141736,AC; OVERHEAD,IN SERVICE,ALABAMA POWER CO,115,100-161,Y,TAP146085,NORTH SELMA,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,12888.8211655746
739,141737,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,138,100-161,Y,JOHN KELLY,JOHN R KELLY,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,362.56636828836
740,141740,AC; OVERHEAD,IN SERVICE,VIRGINIA ELECTRIC & POWER CO,115,100-161,Y,UNKNOWN117012,TAP139229,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,361.006471081512
742,141728,AC; OVERHEAD,IN SERVICE,"ENTERGY NEW ORLEANS, LLC",115,100-161,Y,A B PATERSON,SHERWOOD FOREST,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,7734.56295700389
745,141748,AC; OVERHEAD,IN SERVICE,"DUKE ENERGY CAROLINAS, LLC",230,220-287,Y,OAKBORO,HARRISBURG,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,42506.4678668132
746,141749,AC; OVERHEAD,IN SERVICE,NIAGARA MOHAWK POWER CORP.,115,100-161,Y,INGHAMS,TAP141229,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,9249.73993688513
747,141750,AC; OVERHEAD,IN SERVICE,VIRGINIA ELECTRIC & POWER CO,115,100-161,Y,TAP147171,CHASE CITY,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,15062.9374193597
748,141751,AC; OVERHEAD,IN SERVICE,OHIO POWER CO,138,100-161,Y,KAMMER (345KV),WEST BELLAIRE (138KV),ELECTRIC BULK POWER TRANSMISSION AND CONTROL,28385.9978072304
750,141753,AC; OVERHEAD,IN SERVICE,VIRGINIA ELECTRIC & POWER CO,230,220-287,Y,WOODBRIDGE,POSSUM POINT,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,16595.7994484739
751,103496,AC; OVERHEAD,IN SERVICE,VIRGINIA ELECTRIC & POWER CO,115,100-161,N,EMPORIA,TAP148237,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,12499.0835049852
752,141756,AC; OVERHEAD,IN SERVICE,TENNESSEE VALLEY AUTHORITY,161,100-161,N,HENAGAR,FORT PAYNE PRIMARY,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,23422.5345381547
753,141757,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,230,220-287,Y,UNKNOWN120373,RUSKIN,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,13371.070654199
754,174855,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,138,100-161,Y,UNKNOWN112421,UNKNOWN173163,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,5038.03188359469
755,141760,AC; OVERHEAD,IN SERVICE,FLORIDA POWER & LIGHT CO,230,220-287,Y,UNKNOWN124074,MARTIN,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,7464.7023353641
758,141544,AC; OVERHEAD,IN SERVICE,VIRGINIA ELECTRIC & POWER CO,115,100-161,Y,TAP148237,TAP148238,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,6262.57677387793
759,141765,AC; OVERHEAD,IN SERVICE,WESTERN MASSACHUSETTS ELEC CO,115,100-161,Y,PITTSFIELD 44 - M&W PV,UNKNOWN133470,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,219.615485749851
760,141766,AC; OVERHEAD,IN SERVICE,SOUTH CAROLINA ELECTRIC&GAS CO,115,100-161,Y,UNKNOWN120803,TAP142105,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,12435.0142652876
761,141767,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,100,100-161,Y,UNKNOWN114537,TAP147397,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,226.23451461715
763,141769,AC; OVERHEAD,IN SERVICE,PROGRESS ENERGY CAROLINAS INC,230,220-287,Y,UNKNOWN122459,TAP146637,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,6894.77146721908
764,141770,AC; OVERHEAD,IN SERVICE,NORTHERN INDIANA PUB SERV CO,138,100-161,Y,UNKNOWN122538,UNKNOWN128012,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,1150.51595778609
765,141771,AC; OVERHEAD,IN SERVICE,VIRGINIA ELECTRIC & POWER CO,230,220-287,N,TAP139209,BULL RUN,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,9213.86980994954
766,141792,AC; OVERHEAD,IN SERVICE,ALABAMA POWER CO,115,100-161,Y,UNKNOWN109082,NORTH MOBILE,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,8085.08971986177
767,141772,AC; OVERHEAD,IN SERVICE,"DUKE ENERGY FLORIDA, INC",115,100-161,N,UNKNOWN108364,TAP143168,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,16010.2846926717
768,141774,AC; OVERHEAD,IN SERVICE,ALABAMA POWER CO,500,500,N,UNKNOWN109244,TAP155138,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,88660.0375627376
770,141776,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,100,100-161,Y,UNKNOWN111293,HILLTOP,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,17322.3752363483
771,141777,AC; OVERHEAD,IN SERVICE,GEORGIA POWER CO,115,100-161,Y,UNKNOWN111988,UNKNOWN111989,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,11774.7996618649
772,141778,AC; OVERHEAD,IN SERVICE,ENTERGY MISSISSIPPI INC,115,100-161,Y,UNKNOWN110724,TAP142176,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,11737.1314959791
773,141793,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,115,100-161,Y,QUAKER #121,UNKNOWN125159,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,4171.38634684041
775,141783,AC; OVERHEAD,NOT AVAILABLE,NOT AVAILABLE,345,345,Y,INVENERGY NELSON EXPANSION LLC,NOT AVAILABLE,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,146.461842711202
779,141790,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,115,100-161,Y,MONTVILLE,TAP136507,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,1435.95672992077
781,141795,AC; OVERHEAD,IN SERVICE,GEORGIA POWER CO,115,100-161,Y,UNKNOWN115713,UNKNOWN115729,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,15583.3583159067
785,141794,AC; OVERHEAD,IN SERVICE,SOUTH CAROLINA ELECTRIC&GAS CO,115,100-161,Y,TAP152829,TAP152830,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,2318.65483452481
786,141798,AC; OVERHEAD,IN SERVICE,OHIO POWER CO,138,100-161,Y,UNKNOWN141221,TAP151652,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,23.4334420175711
787,141800,AC; OVERHEAD,IN SERVICE,ALABAMA POWER CO,115,100-161,Y,TAP146093,TAP146094,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,5079.91990455842
792,141808,AC; OVERHEAD,IN SERVICE,TENNESSEE VALLEY AUTHORITY,161,100-161,N,BULLS GAP,WHITE PINE,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,35156.5315906295
793,141810,AC; OVERHEAD,IN SERVICE,NIAGARA MOHAWK POWER CORP.,115,100-161,Y,UNKNOWN125361,TAP139791,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,43.7713634231663
794,141841,AC; OVERHEAD,IN SERVICE,VIRGINIA ELECTRIC & POWER CO,230,220-287,Y,CHESTERFIELD,CHESTERFIELD,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,619.038136429366
795,141799,AC; OVERHEAD,IN SERVICE,SOUTH CAROLINA ELECTRIC&GAS CO,115,100-161,Y,UNKNOWN120783,UNKNOWN120819,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,19160.0136835644
796,142157,AC; OVERHEAD,IN SERVICE,ENTERGY MISSISSIPPI INC,115,100-161,Y,UNKNOWN110076,TAP145956,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,93.4560013519252
798,141812,AC; OVERHEAD,IN SERVICE,GEORGIA POWER CO,115,100-161,Y,UNKNOWN111753,UNKNOWN111986,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,7646.21364946372
801,141815,AC; OVERHEAD,IN SERVICE,PUBLIC SERVICE ELEC & GAS CO,230,220-287,Y,KUSER ROAD,TRENTON,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,2847.14218145089
806,141820,AC; OVERHEAD,IN SERVICE,ROCHESTER GAS & ELECTRIC CORP,115,100-161,Y,UNKNOWN124583,TAP140649,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,69.7648587896215
807,141821,AC; OVERHEAD,IN SERVICE,ENTERGY LOUISIANA INC,230,220-287,Y,RACELAND,WATERFORD 230KV,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,36573.6804573917
809,141823,AC; OVERHEAD,IN SERVICE,DUKE ENERGY INDIANA INC,138,100-161,Y,UNKNOWN124446,TAP138324,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,124.866204123117
810,141824,AC; OVERHEAD,IN SERVICE,MISSISSIPPI POWER CO,115,100-161,Y,TAP141975,TAP141977,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,6190.01430516148
812,141825,AC; OVERHEAD,IN SERVICE,"DUKE ENERGY CAROLINAS, LLC",100,100-161,Y,TAP151401,TAP154268,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,6695.26217043646
813,141827,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,100,100-161,Y,CORNELIUS DELIVERY NO 1,TAP154201,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,2072.72054785078
814,141828,AC; OVERHEAD,IN SERVICE,ALABAMA POWER CO,115,100-161,Y,TAP142415,TAP142416,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,1114.9886285675
816,141833,AC; OVERHEAD,NOT AVAILABLE,NEW YORK STATE ELEC & GAS CORP,115,100-161,Y,CAYUGA OPERATING COMPANY,NOT AVAILABLE,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,210.89276578085
817,141834,AC; OVERHEAD,NOT AVAILABLE,"EAST KENTUCKY POWER COOP, INC",161,100-161,Y,LAUREL DAM,NOT AVAILABLE,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,48.8077160115203
818,141835,AC; OVERHEAD,IN SERVICE,ENTERGY ARKANSAS INC,115,100-161,N,UNKNOWN108083,HARVEY COUCH,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,181.20851704829
819,141836,AC; OVERHEAD,IN SERVICE,SOUTH CAROLINA ELECTRIC&GAS COMPANY,115,100-161,Y,TAP141835,TAP141839,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,34114.2291535725
820,141839,AC; OVERHEAD,IN SERVICE,PENNSYLVANIA ELECTRIC CO,115,100-161,Y,UNKNOWN123455,UNKNOWN124173,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,38011.3997033197
821,141840,AC; OVERHEAD,IN SERVICE,GEORGIA POWER CO,115,100-161,Y,UNKNOWN115648,UNKNOWN115649,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,5601.88894872325
826,141844,AC; OVERHEAD,IN SERVICE,PPL ELECTRIC UTILITIES CORP,138,100-161,Y,TAP140224,TAP140225,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,1915.24733483603
827,141848,AC; OVERHEAD,IN SERVICE,ENTERGY ARKANSAS INC,115,100-161,Y,TAP149984,WOODWARD SUBSTATION,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,28414.0459238393
830,141855,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,115,100-161,Y,TAP134929,TAP135105,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,1218.45863561407
833,141856,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,115,100-161,Y,TAP137040,WEST METHUEN,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,869.126842691015
835,141853,AC; OVERHEAD,IN SERVICE,VIRGINIA ELECTRIC & POWER CO,115,100-161,Y,TAP139203,QUANTICO,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,3532.23143604339
838,141858,AC; OVERHEAD,IN SERVICE,KCP&L GREATER MISSOURI OPERATIONS CO.,161,100-161,Y,UNKNOWN121299,TAP138909,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,39.9304490403268
839,141859,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,100,100-161,Y,RIVERBEND,UNKNOWN112728,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,16268.8555294544
841,141875,AC; OVERHEAD,IN SERVICE,FLORIDA POWER & LIGHT CO,138,100-161,Y,EAU GALLIE,INDIAN HARBOUR,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,5309.33338018022
842,141861,AC; OVERHEAD,IN SERVICE,MISSISSIPPI POWER CO,161,100-161,N,TAP144743,PHILADELPHIA,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,42602.7446645804
843,141862,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,230,220-287,N,TAP139815,ROBINSON ROAD,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,34452.3960171611
845,141864,AC; OVERHEAD,IN SERVICE,ALABAMA POWER CO,115,100-161,Y,TAP142336,TAP143845,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,12663.5426523677
846,141865,AC; OVERHEAD,IN SERVICE,MONONGAHELA POWER CO,138,100-161,Y,UNKNOWN150940,TAP151895,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,13423.3989432413
849,141870,AC; OVERHEAD,IN SERVICE,GEORGIA POWER CO,115,100-161,Y,UNKNOWN115714,TAP143061,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,1974.33185130358
850,141871,AC; OVERHEAD,IN SERVICE,WEST PENN POWER CO,138,100-161,Y,UNKNOWN124718,TAP140062,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,7129.5671760746
851,141872,AC; OVERHEAD,NOT AVAILABLE,NOT AVAILABLE,115,100-161,Y,MARSHFIELD UTILITIES GAS PLANT,NOT AVAILABLE,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,81.0692938230736
853,141921,AC; OVERHEAD,IN SERVICE,PROGRESS ENERGY CAROLINAS INC,115,100-161,Y,DELCO,TAP148389,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,19293.051311239
854,141940,AC; OVERHEAD,IN SERVICE,ALABAMA POWER CO,115,100-161,Y,UNKNOWN111707,TAP142673,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,38.6031558059784
855,141876,AC; OVERHEAD,IN SERVICE,PECO ENERGY CO,230,220-287,N,TRAINER,DELCO TAP,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,1811.57290493771
856,141878,AC; OVERHEAD,IN SERVICE,"DUKE ENERGY CAROLINAS, LLC",100,100-161,Y,UNKNOWN121693,TAP151005,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,13921.0797980878
861,141880,AC; OVERHEAD,IN SERVICE,NIAGARA MOHAWK POWER CORP.,115,100-161,Y,UNKNOWN124349,TAP146136,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,152.073985845573
862,141888,AC; OVERHEAD,IN SERVICE,VIRGINIA ELECTRIC & POWER CO,115,100-161,N,UNKNOWN116755,TAP146384,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,76.3753796515816
863,141889,AC; OVERHEAD,IN SERVICE,TENNESSEE VALLEY AUTHORITY,161,100-161,Y,GALLATIN (TN),TAP155549,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,10215.9446926105
865,141890,AC; OVERHEAD,IN SERVICE,MISSISSIPPI POWER CO,161,100-161,Y,UNKNOWN109809,R D MORROW,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,44329.8228658635
866,141892,AC; OVERHEAD,IN SERVICE,KINGSPORT POWER CO,138,100-161,Y,UNKNOWN115299,TAP152242,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,78053.8365844399
867,141894,AC; OVERHEAD,IN SERVICE,OTTER TAIL POWER CO,115,100-161,Y,UNKNOWN134083,UNKNOWN134103,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,25397.9889278304
868,141903,AC; OVERHEAD,IN SERVICE,GEORGIA POWER CO,115,100-161,Y,UNKNOWN116847,TAP142911,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,5519.4064376242
869,107147,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,138,100-161,Y,UNKNOWN112421,UNKNOWN112422,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,10316.836230204
871,141896,AC; OVERHEAD,IN SERVICE,"DUKE ENERGY CAROLINAS, LLC",100,100-161,Y,UNKNOWN114125,UNKNOWN114126,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,4822.41594724497
872,141898,AC; OVERHEAD,IN SERVICE,ALABAMA POWER CO,230,220-287,Y,UNKNOWN109059,UNKNOWN109065,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,17981.8638328899
